Tick,Healthy,Sick,Recovered
1497,1082,174,244
1498,1082,174,244
1499,1081,175,244
1500,1081,175,244
1501,1080,176,244
1502,1080,176,244
1503,1080,176,244
1504,1080,176,244
1505,1080,176,244
1506,1080,176,244
1507,1080,176,244
1508,1079,177,244
1509,1079,177,244
1510,1078,178,244
1511,1077,179,244
1512,1077,179,244
1513,1077,179,244
1514,1074,182,244
1515,1074,182,244
1516,1073,183,244
1517,1072,184,244
1518,1070,185,245
1519,1070,184,246
1520,1068,186,246
1521,1068,186,246
1522,1068,186,246
1523,1068,186,246
1524,1067,186,247
1525,1067,186,247
1526,1066,186,248
1527,1065,187,248
1528,1065,187,248
1529,1065,187,248
1530,1064,188,248
1531,1062,189,249
1532,1060,191,249
1533,1059,192,249
1534,1059,191,250
1535,1059,191,250
1536,1059,191,250
1537,1059,191,250
1538,1058,192,250
1539,1058,192,250
1540,1058,192,250
1541,1058,191,251
1542,1058,191,251
1543,1057,192,251
1544,1057,192,251
1545,1056,193,251
1546,1056,193,251
1547,1056,193,251
1548,1056,193,251
1549,1056,193,251
1550,1055,194,251
1551,1055,194,251
1552,1055,194,251
1553,1055,194,251
1554,1052,196,252
1555,1050,198,252
1556,1050,198,252
1557,1049,199,252
1558,1048,199,253
1559,1048,199,253
1560,1048,199,253
1561,1047,200,253
1562,1046,201,253
1563,1046,200,254
1564,1046,199,255
1565,1045,200,255
1566,1045,200,255
1567,1044,201,255
1568,1044,201,255
1569,1042,203,255
1570,1042,203,255
1571,1040,204,256
1572,1040,203,257
1573,1040,203,257
1574,1039,203,258
1575,1039,203,258
1576,1039,203,258
1577,1039,203,258
1578,1039,203,258
1579,1039,203,258
1580,1039,203,258
1581,1039,203,258
1582,1038,203,259
1583,1037,204,259
1584,1037,204,259
1585,1036,204,260
1586,1036,204,260
1587,1036,203,261
1588,1036,202,262
1589,1036,202,262
1590,1035,203,262
1591,1035,203,262
1592,1035,203,262
1593,1035,203,262
1594,1035,203,262
1595,1034,203,263
1596,1034,203,263
1597,1034,203,263
1598,1033,204,263
1599,1033,204,263
1600,1033,204,263
1601,1030,207,263
1602,1030,207,263
1603,1030,207,263
1604,1030,207,263
1605,1028,208,264
1606,1027,208,265
1607,1027,208,265
1608,1027,208,265
1609,1027,208,265
1610,1027,208,265
1611,1026,209,265
1612,1026,209,265
1613,1025,210,265
1614,1025,210,265
1615,1025,210,265
1616,1025,210,265
1617,1024,211,265
1618,1024,211,265
1619,1022,213,265
1620,1021,214,265
1621,1021,213,266
1622,1021,213,266
1623,1021,213,266
1624,1021,213,266
1625,1020,214,266
1626,1020,214,266
1627,1020,214,266
1628,1018,216,266
1629,1018,215,267
1630,1018,215,267
1631,1018,214,268
1632,1018,214,268
1633,1018,213,269
1634,1017,214,269
1635,1017,213,270
1636,1016,214,270
1637,1016,214,270
1638,1015,215,270
1639,1015,215,270
1640,1015,215,270
1641,1014,215,271
1642,1013,215,272
1643,1012,215,273
1644,1012,215,273
1645,1011,216,273
1646,1011,216,273
1647,1010,217,273
1648,1008,218,274
1649,1008,218,274
1650,1008,218,274
1651,1008,217,275
1652,1008,216,276
1653,1008,215,277
1654,1007,216,277
1655,1006,215,279
1656,1006,213,281
1657,1006,213,281
1658,1005,214,281
1659,1005,214,281
1660,1004,214,282
1661,1004,213,283
1662,1003,214,283
1663,1002,215,283
1664,1002,213,285
1665,1002,213,285
1666,1002,213,285
1667,1002,213,285
1668,1002,213,285
1669,1002,212,286
1670,1001,213,286
1671,1001,212,287
1672,1000,213,287
1673,999,213,288
1674,999,212,289
1675,999,211,290
1676,998,211,291
1677,998,211,291
1678,998,211,291
1679,997,212,291
1680,997,211,292
1681,994,214,292
1682,993,214,293
1683,993,213,294
1684,993,213,294
1685,993,212,295
1686,993,210,297
1687,993,210,297
1688,993,207,300
1689,992,208,300
1690,992,208,300
1691,992,208,300
1692,992,208,300
1693,992,208,300
1694,991,209,300
1695,991,209,300
1696,991,209,300
1697,990,210,300
1698,990,210,300
1699,987,212,301
1700,986,212,302
1701,986,211,303
1702,986,211,303
1703,985,212,303
1704,985,212,303
1705,984,213,303
1706,983,213,304
1707,983,213,304
1708,983,213,304
1709,982,214,304
1710,982,214,304
1711,982,212,306
1712,980,214,306
1713,979,215,306
1714,979,215,306
1715,979,214,307
1716,979,214,307
1717,977,216,307
1718,975,218,307
1719,974,219,307
1720,974,218,308
1721,973,219,308
1722,972,220,308
1723,969,223,308
1724,968,224,308
1725,968,224,308
1726,967,225,308
1727,966,226,308
1728,966,226,308
1729,964,227,309
1730,963,228,309
1731,962,229,309
1732,961,230,309
1733,960,231,309
1734,959,231,310
1735,958,232,310
1736,957,232,311
1737,955,234,311
1738,955,234,311
1739,955,234,311
1740,954,235,311
1741,953,236,311
1742,952,236,312
1743,951,237,312
1744,950,238,312
1745,949,238,313
1746,947,240,313
1747,947,237,316
1748,944,240,316
1749,941,243,316
1750,941,243,316
1751,940,242,318
1752,939,242,319
1753,939,242,319
1754,938,243,319
1755,938,242,320
1756,938,241,321
1757,938,240,322
1758,938,240,322
1759,937,241,322
1760,935,243,322
1761,934,243,323
1762,933,242,325
1763,933,242,325
1764,933,242,325
1765,932,243,325
1766,932,241,327
1767,932,241,327
1768,932,241,327
1769,932,241,327
1770,932,240,328
1771,931,241,328
1772,931,240,329
1773,930,241,329
1774,928,243,329
1775,927,244,329
1776,927,244,329
1777,925,245,330
1778,924,246,330
1779,923,247,330
1780,922,248,330
1781,921,249,330
1782,921,249,330
1783,921,247,332
1784,920,248,332
1785,917,251,332
1786,917,250,333
1787,916,250,334
1788,915,251,334
1789,913,252,335
1790,913,252,335
1791,913,252,335
1792,913,252,335
1793,913,252,335
1794,913,252,335
1795,913,251,336
1796,913,251,336
1797,913,251,336
1798,913,251,336
1799,912,251,337
1800,911,251,338
1801,911,251,338
1802,911,251,338
1803,911,251,338
1804,909,253,338
1805,908,254,338
1806,906,256,338
1807,906,256,338
1808,905,257,338
1809,904,258,338
1810,904,257,339
1811,904,257,339
1812,904,257,339
1813,904,256,340
1814,901,259,340
1815,899,261,340
1816,898,262,340
1817,897,263,340
1818,897,263,340
1819,897,263,340
1820,896,264,340
1821,895,265,340
1822,894,266,340
1823,893,267,340
1824,893,267,340
1825,892,267,341
1826,891,268,341
1827,890,268,342
1828,890,267,343
1829,888,268,344
1830,888,268,344
1831,888,268,344
1832,887,269,344
1833,886,269,345
1834,884,270,346
1835,880,273,347
1836,879,274,347
1837,877,276,347
1838,877,276,347
1839,875,277,348
1840,875,276,349
1841,874,275,351
1842,872,277,351
1843,871,278,351
1844,871,278,351
1845,870,278,352
1846,870,278,352
1847,868,280,352
1848,867,281,352
1849,867,278,355
1850,866,278,356
1851,865,279,356
1852,865,279,356
1853,862,282,356
1854,862,282,356
1855,862,282,356
1856,860,284,356
1857,859,282,359
1858,858,282,360
1859,857,282,361
1860,857,282,361
1861,857,280,363
1862,856,280,364
1863,856,280,364
1864,854,282,364
1865,852,284,364
1866,851,285,364
1867,851,285,364
1868,850,285,365
1869,850,284,366
1870,849,285,366
1871,849,284,367
1872,849,283,368
1873,847,284,369
1874,847,282,371
1875,847,282,371
1876,847,281,372
1877,847,280,373
1878,847,280,373
1879,846,281,373
1880,845,282,373
1881,845,282,373
1882,845,282,373
1883,844,282,374
1884,844,282,374
1885,844,281,375
1886,844,281,375
1887,843,280,377
1888,843,280,377
1889,842,281,377
1890,841,282,377
1891,841,282,377
1892,839,284,377
1893,839,284,377
1894,839,284,377
1895,837,285,378
1896,837,285,378
1897,837,283,380
1898,837,282,381
1899,837,282,381
1900,837,282,381
1901,836,282,382
1902,836,282,382
1903,835,282,383
1904,834,283,383
1905,834,281,385
1906,834,281,385
1907,833,281,386
1908,832,281,387
1909,832,281,387
1910,832,280,388
1911,831,281,388
1912,830,282,388
1913,830,281,389
1914,828,283,389
1915,828,283,389
1916,827,284,389
1917,824,285,391
1918,824,285,391
1919,823,284,393
1920,821,286,393
1921,820,287,393
1922,820,287,393
1923,820,286,394
1924,820,286,394
1925,816,289,395
1926,814,290,396
1927,814,289,397
1928,814,289,397
1929,814,289,397
1930,813,290,397
1931,812,291,397
1932,810,292,398
1933,809,293,398
1934,808,294,398
1935,808,294,398
1936,808,294,398
1937,806,294,400
1938,804,296,400
1939,802,298,400
1940,802,298,400
1941,802,298,400
1942,802,297,401
1943,800,299,401
1944,800,299,401
1945,800,298,402
1946,798,300,402
1947,798,299,403
1948,797,298,405
1949,796,299,405
1950,793,302,405
1951,793,302,405
1952,792,303,405
1953,792,303,405
1954,791,302,407
1955,790,302,408
1956,788,304,408
1957,786,306,408
1958,785,307,408
1959,784,308,408
1960,784,308,408
1961,784,308,408
1962,784,308,408
1963,784,308,408
1964,783,309,408
1965,783,309,408
1966,782,310,408
1967,781,310,409
1968,781,309,410
1969,780,310,410
1970,779,311,410
1971,778,312,410
1972,778,312,410
1973,776,314,410
1974,774,316,410
1975,772,317,411
1976,772,316,412
1977,772,315,413
1978,772,315,413
1979,772,315,413
1980,772,314,414
1981,772,314,414
1982,772,313,415
1983,772,313,415
1984,771,314,415
1985,770,315,415
1986,769,316,415
1987,768,317,415
1988,766,319,415
1989,765,320,415
1990,764,320,416
1991,764,320,416
1992,763,320,417
1993,762,321,417
1994,762,321,417
1995,762,321,417
1996,761,321,418
1997,761,321,418
1998,761,321,418
1999,759,322,419
2000,759,321,420
2001,757,323,420
2002,757,323,420
2003,756,324,420
2004,756,324,420
2005,756,324,420
2006,756,324,420
2007,756,324,420
2008,755,324,421
2009,755,323,422
2010,755,323,422
2011,753,324,423
2012,752,325,423
2013,752,325,423
2014,751,323,426
2015,751,322,427
2016,751,322,427
2017,751,321,428
2018,751,319,430
2019,751,319,430
2020,750,318,432
2021,749,319,432
2022,748,320,432
2023,748,320,432
2024,746,321,433
2025,744,323,433
2026,742,324,434
2027,742,323,435
2028,741,324,435
2029,739,326,435
2030,738,326,436
2031,738,323,439
2032,736,324,440
2033,736,323,441
2034,734,325,441
2035,733,326,441
2036,732,327,441
2037,731,328,441
2038,730,328,442
2039,730,328,442
2040,728,330,442
2041,728,330,442
2042,728,330,442
2043,727,330,443
2044,727,329,444
2045,726,330,444
2046,724,332,444
2047,724,332,444
2048,724,332,444
2049,724,332,444
2050,724,331,445
2051,724,331,445
2052,723,332,445
2053,722,333,445
2054,721,331,448
2055,720,330,450
2056,720,330,450
2057,720,328,452
2058,720,328,452
2059,719,329,452
2060,718,330,452
2061,718,329,453
2062,718,328,454
2063,718,328,454
2064,718,328,454
2065,716,329,455
2066,716,329,455
2067,715,329,456
2068,714,330,456
2069,712,330,458
2070,712,330,458
2071,711,329,460
2072,709,331,460
2073,708,331,461
2074,707,332,461
2075,707,332,461
2076,706,333,461
2077,706,333,461
2078,706,333,461
2079,705,334,461
2080,705,334,461
2081,705,334,461
2082,704,333,463
2083,704,333,463
2084,704,333,463
2085,704,332,464
2086,704,332,464
2087,701,335,464
2088,700,336,464
2089,698,338,464
2090,697,338,465
2091,696,339,465
2092,696,339,465
2093,695,340,465
2094,694,341,465
2095,693,341,466
2096,692,342,466
2097,692,342,466
2098,689,344,467
2099,689,344,467
2100,689,344,467
2101,686,344,470
2102,684,346,470
2103,683,347,470
2104,683,347,470
2105,682,346,472
2106,681,346,473
2107,680,347,473
2108,680,347,473
2109,680,347,473
2110,677,350,473
2111,677,349,474
2112,677,349,474
2113,677,348,475
2114,677,348,475
2115,676,349,475
2116,676,349,475
2117,676,348,476
2118,675,348,477
2119,674,348,478
2120,672,349,479
2121,672,349,479
2122,672,349,479
2123,670,351,479
2124,669,351,480
2125,668,352,480
2126,668,352,480
2127,665,355,480
2128,665,353,482
2129,663,355,482
2130,662,356,482
2131,662,356,482
2132,661,357,482
2133,660,358,482
2134,659,358,483
2135,659,358,483
2136,659,357,484
2137,658,358,484
2138,658,357,485
2139,656,359,485
2140,656,359,485
2141,656,358,486
2142,653,360,487
2143,653,359,488
2144,653,358,489
2145,653,358,489
2146,653,358,489
2147,653,356,491
2148,653,355,492
2149,653,355,492
2150,653,355,492
2151,653,355,492
2152,652,356,492
2153,652,356,492
2154,652,354,494
2155,652,354,494
2156,652,354,494
2157,651,355,494
2158,650,355,495
2159,649,356,495
2160,648,356,496
2161,647,357,496
2162,647,356,497
2163,645,357,498
2164,644,358,498
2165,643,359,498
2166,641,361,498
2167,641,361,498
2168,641,361,498
2169,641,361,498
2170,640,361,499
2171,638,363,499
2172,638,362,500
2173,637,362,501
2174,636,363,501
2175,636,362,502
2176,635,363,502
2177,635,363,502
2178,634,364,502
2179,634,363,503
2180,634,363,503
2181,632,362,506
2182,631,362,507
2183,630,363,507
2184,630,363,507
2185,629,364,507
2186,629,364,507
2187,628,365,507
2188,627,366,507
2189,626,366,508
2190,626,366,508
2191,625,367,508
2192,625,367,508
2193,625,367,508
2194,625,366,509
2195,624,367,509
2196,623,368,509
2197,622,368,510
2198,621,368,511
2199,621,366,513
2200,620,366,514
2201,619,367,514
2202,616,370,514
2203,615,370,515
2204,615,370,515
2205,614,370,516
2206,614,369,517
2207,612,371,517
2208,612,370,518
2209,612,370,518
2210,612,370,518
2211,611,370,519
2212,609,371,520
2213,608,371,521
2214,608,371,521
2215,608,371,521
2216,608,370,522
2217,606,370,524
2218,606,369,525
2219,606,368,526
2220,605,369,526
2221,604,368,528
2222,604,368,528
2223,604,364,532
2224,604,364,532
2225,604,364,532
2226,604,363,533
2227,604,362,534
2228,604,361,535
2229,604,359,537
2230,603,360,537
2231,602,360,538
2232,602,359,539
2233,602,358,540
2234,602,357,541
2235,602,355,543
2236,601,355,544
2237,601,354,545
2238,601,354,545
2239,601,354,545
2240,600,354,546
2241,600,353,547
2242,600,352,548
2243,599,352,549
2244,599,351,550
2245,599,349,552
2246,599,348,553
2247,599,347,554
2248,599,344,557
2249,599,342,559
2250,599,342,559
2251,599,341,560
2252,598,341,561
2253,598,341,561
2254,598,340,562
2255,597,341,562
2256,594,344,562
2257,593,345,562
2258,593,345,562
2259,592,344,564
2260,592,342,566
2261,592,342,566
2262,590,343,567
2263,590,343,567
2264,590,343,567
2265,590,342,568
2266,589,343,568
2267,588,344,568
2268,588,344,568
2269,588,344,568
2270,587,345,568
2271,587,344,569
2272,587,344,569
2273,586,344,570
2274,585,342,573
2275,585,342,573
2276,584,342,574
2277,583,342,575
2278,583,341,576
2279,583,339,578
2280,583,339,578
2281,582,339,579
2282,582,339,579
2283,581,340,579
2284,579,341,580
2285,579,338,583
2286,578,339,583
2287,577,339,584
2288,577,337,586
2289,575,338,587
2290,575,338,587
2291,575,338,587
2292,575,338,587
2293,574,339,587
2294,574,339,587
2295,574,339,587
2296,574,339,587
2297,573,340,587
2298,573,339,588
2299,573,339,588
2300,573,338,589
2301,573,338,589
2302,573,338,589
2303,573,338,589
2304,573,336,591
2305,573,335,592
2306,573,333,594
2307,573,333,594
2308,573,332,595
2309,572,332,596
2310,571,333,596
2311,571,333,596
2312,571,333,596
2313,570,334,596
2314,569,331,600
2315,567,332,601
2316,567,331,602
2317,565,332,603
2318,565,332,603
2319,565,332,603
2320,564,331,605
2321,564,331,605
2322,564,330,606
2323,562,331,607
2324,561,332,607
2325,561,331,608
2326,560,330,610
2327,558,332,610
2328,558,331,611
2329,558,330,612
2330,558,330,612
2331,558,330,612
2332,558,328,614
2333,558,328,614
2334,558,324,618
2335,558,322,620
2336,558,320,622
2337,558,319,623
2338,557,319,624
2339,556,319,625
2340,554,321,625
2341,554,319,627
2342,554,318,628
2343,554,317,629
2344,554,316,630
2345,554,316,630
2346,552,318,630
2347,552,316,632
2348,552,315,633
2349,551,316,633
2350,550,316,634
2351,550,315,635
2352,549,315,636
2353,549,313,638
2354,549,313,638
2355,549,313,638
2356,548,312,640
2357,548,311,641
2358,548,309,643
2359,546,311,643
2360,546,311,643
2361,545,312,643
2362,544,312,644
2363,543,313,644
2364,543,311,646
2365,542,310,648
2366,540,311,649
2367,540,311,649
2368,540,310,650
2369,538,311,651
2370,536,313,651
2371,536,313,651
2372,536,312,652
2373,534,313,653
2374,534,313,653
2375,534,313,653
2376,533,314,653
2377,533,314,653
2378,533,313,654
2379,532,314,654
2380,532,313,655
2381,532,313,655
2382,531,314,655
2383,531,313,656
2384,530,314,656
2385,529,315,656
2386,529,315,656
2387,529,314,657
2388,529,314,657
2389,529,313,658
2390,528,313,659
2391,527,314,659
2392,526,313,661
2393,525,314,661
2394,525,314,661
2395,525,312,663
2396,524,313,663
2397,523,314,663
2398,523,314,663
2399,523,314,663
2400,523,314,663
2401,522,314,664
2402,522,314,664
2403,522,312,666
2404,522,312,666
2405,522,312,666
2406,521,313,666
2407,520,312,668
2408,519,313,668
2409,519,313,668
2410,519,313,668
2411,519,312,669
2412,518,312,670
2413,517,313,670
2414,517,311,672
2415,516,312,672
2416,515,311,674
2417,515,309,676
2418,515,309,676
2419,515,308,677
2420,514,307,679
2421,514,306,680
2422,514,306,680
2423,514,306,680
2424,514,306,680
2425,513,303,684
2426,512,302,686
2427,510,304,686
2428,510,304,686
2429,510,304,686
2430,510,303,687
2431,509,303,688
2432,509,300,691
2433,509,300,691
2434,509,299,692
2435,509,299,692
2436,509,299,692
2437,509,296,695
2438,509,294,697
2439,508,294,698
2440,506,296,698
2441,506,296,698
2442,506,295,699
2443,506,294,700
2444,506,294,700
2445,506,294,700
2446,506,292,702
2447,504,294,702
2448,504,292,704
2449,504,292,704
2450,504,289,707
2451,504,289,707
2452,504,288,708
2453,503,289,708
2454,503,287,710
2455,503,287,710
2456,503,285,712
2457,502,283,715
2458,502,283,715
2459,502,282,716
2460,500,284,716
2461,500,284,716
2462,499,285,716
2463,499,285,716
2464,499,284,717
2465,499,284,717
2466,499,283,718
2467,498,283,719
2468,498,283,719
2469,498,282,720
2470,497,282,721
2471,497,281,722
2472,497,280,723
2473,497,279,724
2474,497,277,726
2475,497,275,728
2476,496,276,728
2477,496,276,728
2478,496,276,728
2479,496,276,728
2480,493,279,728
2481,493,279,728
2482,493,279,728
2483,493,279,728
2484,493,278,729
2485,491,279,730
2486,490,279,731
2487,490,278,732
2488,490,275,735
2489,490,275,735
2490,490,274,736
2491,490,273,737
2492,490,273,737
2493,490,272,738
2494,490,272,738
2495,490,272,738
2496,489,272,739
2497,489,272,739
2498,489,272,739
2499,487,272,741
2500,486,273,741
2501,486,271,743
2502,485,272,743
2503,484,272,744
2504,484,272,744
2505,484,272,744
2506,484,272,744
2507,484,272,744
2508,484,271,745
2509,483,272,745
2510,483,271,746
2511,483,270,747
2512,483,269,748
2513,482,270,748
2514,482,269,749
2515,482,269,749
2516,480,271,749
2517,479,272,749
2518,477,274,749
2519,477,274,749
2520,477,273,750
2521,476,272,752
2522,475,273,752
2523,475,271,754
2524,475,271,754
2525,474,270,756
2526,474,268,758
2527,473,269,758
2528,473,267,760
2529,473,266,761
2530,473,265,762
2531,472,265,763
2532,472,264,764
2533,472,264,764
2534,471,263,766
2535,470,263,767
2536,469,263,768
2537,468,263,769
2538,468,262,770
2539,468,261,771
2540,468,260,772
2541,468,260,772
2542,468,260,772
2543,468,259,773
2544,468,258,774
2545,468,257,775
2546,468,256,776
2547,468,256,776
2548,468,256,776
2549,468,256,776
2550,468,256,776
2551,468,256,776
2552,468,255,777
2553,467,255,778
2554,467,254,779
2555,467,253,780
2556,467,253,780
2557,467,253,780
2558,467,253,780
2559,467,252,781
2560,467,251,782
2561,467,251,782
2562,467,251,782
2563,467,251,782
2564,467,251,782
2565,467,249,784
2566,467,249,784
2567,467,248,785
2568,467,247,786
2569,467,245,788
2570,467,245,788
2571,467,244,789
2572,467,242,791
2573,467,241,792
2574,467,240,793
2575,466,241,793
2576,465,241,794
2577,465,241,794
2578,465,240,795
2579,465,240,795
2580,464,241,795
2581,463,242,795
2582,463,241,796
2583,463,241,796
2584,463,241,796
2585,463,241,796
2586,463,240,797
2587,463,238,799
2588,463,237,800
2589,463,234,803
2590,463,234,803
2591,463,233,804
2592,463,233,804
2593,462,233,805
2594,462,232,806
2595,462,231,807
2596,462,230,808
2597,462,230,808
2598,462,227,811
2599,462,227,811
2600,462,227,811
2601,462,222,816
2602,462,222,816
2603,462,221,817
2604,462,221,817
2605,462,219,819
2606,461,220,819
2607,461,219,820
2608,461,219,820
2609,460,220,820
2610,460,217,823
2611,460,217,823
2612,460,217,823
2613,459,218,823
2614,459,218,823
2615,459,217,824
2616,459,217,824
2617,459,217,824
2618,459,216,825
2619,459,215,826
2620,459,213,828
2621,459,213,828
2622,459,212,829
2623,459,211,830
2624,459,209,832
2625,459,209,832
2626,459,209,832
2627,459,206,835
2628,459,206,835
2629,459,204,837
2630,459,203,838
2631,459,203,838
2632,459,202,839
2633,459,201,840
2634,459,200,841
2635,459,200,841
2636,459,200,841
2637,459,199,842
2638,459,199,842
2639,459,197,844
2640,459,197,844
2641,459,196,845
2642,459,194,847
2643,459,194,847
2644,459,194,847
2645,459,194,847
2646,457,196,847
2647,457,196,847
2648,457,196,847
2649,457,196,847
2650,457,196,847
2651,457,196,847
2652,457,195,848
2653,457,195,848
2654,457,195,848
2655,457,195,848
2656,457,194,849
2657,457,194,849
2658,456,194,850
2659,456,193,851
2660,456,192,852
2661,456,191,853
2662,456,191,853
2663,456,189,855
2664,456,188,856
2665,456,187,857
2666,456,185,859
2667,456,185,859
2668,456,185,859
2669,456,185,859
2670,456,183,861
2671,456,182,862
2672,456,182,862
2673,456,181,863
2674,456,180,864
2675,456,180,864
2676,456,179,865
2677,456,179,865
2678,456,178,866
2679,456,178,866
2680,456,177,867
2681,456,175,869
2682,456,175,869
2683,456,174,870
2684,456,174,870
2685,456,173,871
2686,456,173,871
2687,456,172,872
2688,456,171,873
2689,456,170,874
2690,456,170,874
2691,456,169,875
2692,456,169,875
2693,456,169,875
2694,456,169,875
2695,456,168,876
2696,454,169,877
2697,454,168,878
2698,454,167,879
2699,453,168,879
2700,453,167,880
2701,453,165,882
2702,453,163,884
2703,453,162,885
2704,453,162,885
2705,453,161,886
2706,453,160,887
2707,453,159,888
2708,453,159,888
2709,453,159,888
2710,453,159,888
2711,453,158,889
2712,453,156,891
2713,453,155,892
2714,453,155,892
2715,453,155,892
2716,453,154,893
2717,453,153,894
2718,453,153,894
2719,453,153,894
2720,453,151,896
2721,453,151,896
2722,453,151,896
2723,452,152,896
2724,452,152,896
2725,452,152,896
2726,452,152,896
2727,452,152,896
2728,451,153,896
2729,451,153,896
2730,451,152,897
2731,451,151,898
2732,451,151,898
2733,451,151,898
2734,451,151,898
2735,451,151,898
2736,450,151,899
2737,450,151,899
2738,450,151,899
2739,450,151,899
2740,450,150,900
2741,450,150,900
2742,450,150,900
2743,449,150,901
2744,449,150,901
2745,449,150,901
2746,447,152,901
2747,447,152,901
2748,446,153,901
2749,446,153,901
2750,445,154,901
2751,444,155,901
2752,444,154,902
2753,444,154,902
2754,444,154,902
2755,444,153,903
2756,443,150,907
2757,443,150,907
2758,442,151,907
2759,442,150,908
2760,442,150,908
2761,442,150,908
2762,442,148,910
2763,442,148,910
2764,442,148,910
2765,442,148,910
2766,442,147,911
2767,442,146,912
2768,442,146,912
2769,442,146,912
2770,442,145,913
2771,442,145,913
2772,442,145,913
2773,442,144,914
2774,441,144,915
2775,441,144,915
2776,441,143,916
2777,441,142,917
2778,441,142,917
2779,439,144,917
2780,439,143,918
2781,439,143,918
2782,439,143,918
2783,439,142,919
2784,439,140,921
2785,439,139,922
2786,439,139,922
2787,439,138,923
2788,439,137,924
2789,439,136,925
2790,439,136,925
2791,439,136,925
2792,439,136,925
2793,439,135,926
2794,438,136,926
2795,438,136,926
2796,438,136,926
2797,438,135,927
2798,437,136,927
2799,437,136,927
2800,437,136,927
2801,437,136,927
2802,437,136,927
2803,437,136,927
2804,437,136,927
2805,437,136,927
2806,437,136,927
2807,437,136,927
2808,437,136,927
2809,436,136,928
2810,436,135,929
2811,436,135,929
2812,436,135,929
2813,435,135,930
2814,435,133,932
2815,435,132,933
2816,435,132,933
2817,435,130,935
2818,435,130,935
2819,435,129,936
2820,435,129,936
2821,435,129,936
2822,435,129,936
2823,435,127,938
2824,435,126,939
2825,434,126,940
2826,434,126,940
2827,434,124,942
2828,433,125,942
2829,433,125,942
2830,432,126,942
2831,431,127,942
2832,431,127,942
2833,431,127,942
2834,431,127,942
2835,431,127,942
2836,431,127,942
2837,431,127,942
2838,431,126,943
2839,430,125,945
2840,430,124,946
2841,429,125,946
2842,429,125,946
2843,429,125,946
2844,429,125,946
2845,429,125,946
2846,429,123,948
2847,429,123,948
2848,429,123,948
2849,429,122,949
2850,429,121,950
2851,429,121,950
2852,429,120,951
2853,429,120,951
2854,428,121,951
2855,427,122,951
2856,427,121,952
2857,427,121,952
2858,427,121,952
2859,427,119,954
2860,427,119,954
2861,427,118,955
2862,426,118,956
2863,426,117,957
2864,426,117,957
2865,425,117,958
2866,425,115,960
2867,425,115,960
2868,425,115,960
2869,425,112,963
2870,424,112,964
2871,424,112,964
2872,424,111,965
2873,423,111,966
2874,423,111,966
2875,423,111,966
2876,423,110,967
2877,423,110,967
2878,423,109,968
2879,423,109,968
2880,423,109,968
2881,423,109,968
2882,423,108,969
2883,423,108,969
2884,423,107,970
2885,423,106,971
2886,423,106,971
2887,423,106,971
2888,422,107,971
2889,422,107,971
2890,421,107,972
2891,421,106,973
2892,421,105,974
2893,419,106,975
2894,419,106,975
2895,419,106,975
2896,418,106,976
2897,416,107,977
2898,416,107,977
2899,416,107,977
2900,416,107,977
2901,416,106,978
2902,416,106,978
2903,415,107,978
2904,415,107,978
2905,415,107,978
2906,415,106,979
2907,415,105,980
2908,415,104,981
2909,415,104,981
2910,415,104,981
2911,415,104,981
2912,415,103,982
2913,415,102,983
2914,414,103,983
2915,414,102,984
2916,414,101,985
2917,414,101,985
2918,413,102,985
2919,412,103,985
2920,411,103,986
2921,411,103,986
2922,411,103,986
2923,411,103,986
2924,411,103,986
2925,411,102,987
2926,411,101,988
2927,411,99,990
2928,411,99,990
2929,411,99,990
2930,410,100,990
2931,410,99,991
2932,410,99,991
2933,410,99,991
2934,409,100,991
2935,409,100,991
2936,409,100,991
2937,409,100,991
2938,409,100,991
2939,409,99,992
2940,409,97,994
2941,408,98,994
2942,407,99,994
2943,406,100,994
2944,406,100,994
2945,406,100,994
2946,406,100,994
2947,406,98,996
2948,405,99,996
2949,405,99,996
2950,405,99,996
2951,405,99,996
2952,405,99,996
2953,404,99,997
2954,404,99,997
2955,404,99,997
2956,404,99,997
2957,404,98,998
2958,404,98,998
2959,404,97,999
2960,404,96,1000
2961,404,96,1000
2962,404,95,1001
2963,404,95,1001
2964,404,95,1001
2965,404,95,1001
2966,404,95,1001
2967,404,94,1002
2968,404,94,1002
2969,403,95,1002
2970,402,95,1003
2971,401,96,1003
2972,401,96,1003
2973,401,96,1003
2974,401,96,1003
2975,400,96,1004
2976,400,96,1004
2977,400,96,1004
2978,399,97,1004
2979,398,97,1005
2980,398,95,1007
2981,398,95,1007
2982,398,95,1007
2983,398,95,1007
2984,398,95,1007
2985,398,93,1009
2986,398,92,1010
2987,398,92,1010
2988,398,92,1010
2989,398,92,1010
2990,397,93,1010
2991,397,93,1010
2992,397,93,1010
2993,397,93,1010
2994,397,93,1010
2995,397,93,1010
2996,396,93,1011
2997,395,94,1011
2998,395,94,1011
2999,395,91,1014
3000,395,91,1014
3001,394,91,1015
3002,394,91,1015
3003,394,90,1016
3004,393,91,1016
3005,393,91,1016
3006,393,91,1016
3007,393,91,1016
3008,393,91,1016
3009,392,91,1017
3010,392,91,1017
3011,392,91,1017
3012,392,91,1017
3013,392,90,1018
3014,392,90,1018
3015,392,90,1018
3016,392,88,1020
3017,392,87,1021
3018,392,85,1023
3019,392,85,1023
3020,392,85,1023
3021,392,83,1025
3022,391,84,1025
